waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,322639	-5,000000E-1	2015-03-25  12:12:47,322639	3,291466E-2
2015-03-25  12:12:47,322679	-5,000000E-1	2015-03-25  12:12:47,322679	1,430596E-2
2015-03-25  12:12:47,322719	-5,000000E-1	2015-03-25  12:12:47,322719	-4,567162E-3
2015-03-25  12:12:47,322759	-5,000000E-1	2015-03-25  12:12:47,322759	-2,301003E-2
2015-03-25  12:12:47,322799	-5,000000E-1	2015-03-25  12:12:47,322799	-4,035411E-2
2015-03-25  12:12:47,322839	-5,000000E-1	2015-03-25  12:12:47,322839	-5,598107E-2
2015-03-25  12:12:47,322879	-5,000000E-1	2015-03-25  12:12:47,322879	-6,934469E-2
2015-03-25  12:12:47,322919	-5,000000E-1	2015-03-25  12:12:47,322919	-7,998971E-2
2015-03-25  12:12:47,322959	-5,000000E-1	2015-03-25  12:12:47,322959	-8,756721E-2
2015-03-25  12:12:47,322999	-5,000000E-1	2015-03-25  12:12:47,322999	-9,184574E-2
2015-03-25  12:12:47,323039	-5,000000E-1	2015-03-25  12:12:47,323039	-9,271803E-2
2015-03-25  12:12:47,323079	-5,000000E-1	2015-03-25  12:12:47,323079	-9,020311E-2
2015-03-25  12:12:47,323119	-5,000000E-1	2015-03-25  12:12:47,323119	-8,444365E-2
2015-03-25  12:12:47,323159	-5,000000E-1	2015-03-25  12:12:47,323159	-7,569896E-2
2015-03-25  12:12:47,323199	-5,000000E-1	2015-03-25  12:12:47,323199	-6,433372E-2
2015-03-25  12:12:47,323239	-5,000000E-1	2015-03-25  12:12:47,323239	-5,080305E-2
2015-03-25  12:12:47,323279	-5,000000E-1	2015-03-25  12:12:47,323279	-3,563452E-2
2015-03-25  12:12:47,323319	-5,000000E-1	2015-03-25  12:12:47,323319	-1,940776E-2
2015-03-25  12:12:47,323359	-5,000000E-1	2015-03-25  12:12:47,323359	-2,732471E-3
2015-03-25  12:12:47,323399	-5,000000E-1	2015-03-25  12:12:47,323399	1,377437E-2
2015-03-25  12:12:47,323439	-5,000000E-1	2015-03-25  12:12:47,323439	2,951118E-2
2015-03-25  12:12:47,323479	-5,000000E-1	2015-03-25  12:12:47,323479	4,391351E-2
2015-03-25  12:12:47,323519	-5,000000E-1	2015-03-25  12:12:47,323519	5,647425E-2
2015-03-25  12:12:47,323559	-5,000000E-1	2015-03-25  12:12:47,323559	6,676122E-2
2015-03-25  12:12:47,323599	-5,000000E-1	2015-03-25  12:12:47,323599	7,443194E-2
2015-03-25  12:12:47,323639	-5,000000E-1	2015-03-25  12:12:47,323639	7,924481E-2
2015-03-25  12:12:47,323679	-5,000000E-1	2015-03-25  12:12:47,323679	8,106641E-2
2015-03-25  12:12:47,323719	-5,000000E-1	2015-03-25  12:12:47,323719	7,987482E-2
2015-03-25  12:12:47,323759	-5,000000E-1	2015-03-25  12:12:47,323759	7,575868E-2
2015-03-25  12:12:47,323799	-5,000000E-1	2015-03-25  12:12:47,323799	6,891239E-2
2015-03-25  12:12:47,323839	-5,000000E-1	2015-03-25  12:12:47,323839	5,962731E-2
2015-03-25  12:12:47,323879	-5,000000E-1	2015-03-25  12:12:47,323879	4,827973E-2
2015-03-25  12:12:47,323919	-5,000000E-1	2015-03-25  12:12:47,323919	3,531580E-2
2015-03-25  12:12:47,323959	-5,000000E-1	2015-03-25  12:12:47,323959	2,123412E-2
2015-03-25  12:12:47,323999	-5,000000E-1	2015-03-25  12:12:47,323999	6,566779E-3
2015-03-25  12:12:47,324039	-5,000000E-1	2015-03-25  12:12:47,324039	-8,140678E-3
2015-03-25  12:12:47,324079	-5,000000E-1	2015-03-25  12:12:47,324079	-2,234939E-2
2015-03-25  12:12:47,324119	-5,000000E-1	2015-03-25  12:12:47,324119	-3,554680E-2
2015-03-25  12:12:47,324159	-5,000000E-1	2015-03-25  12:12:47,324159	-4,726504E-2
2015-03-25  12:12:47,324199	-5,000000E-1	2015-03-25  12:12:47,324199	-5,709736E-2
2015-03-25  12:12:47,324239	-5,000000E-1	2015-03-25  12:12:47,324239	-6,471213E-2
2015-03-25  12:12:47,324279	-5,000000E-1	2015-03-25  12:12:47,324279	-6,986381E-2
2015-03-25  12:12:47,324319	-5,000000E-1	2015-03-25  12:12:47,324319	-7,240069E-2
2015-03-25  12:12:47,324359	-5,000000E-1	2015-03-25  12:12:47,324359	-7,226904E-2
2015-03-25  12:12:47,324399	-5,000000E-1	2015-03-25  12:12:47,324399	-6,951356E-2
2015-03-25  12:12:47,324439	-5,000000E-1	2015-03-25  12:12:47,324439	-6,427435E-2
2015-03-25  12:12:47,324479	-5,000000E-1	2015-03-25  12:12:47,324479	-5,678028E-2
2015-03-25  12:12:47,324519	-5,000000E-1	2015-03-25  12:12:47,324519	-4,733933E-2
2015-03-25  12:12:47,324559	-5,000000E-1	2015-03-25  12:12:47,324559	-3,632614E-2
2015-03-25  12:12:47,324599	-5,000000E-1	2015-03-25  12:12:47,324599	-2,416728E-2
2015-03-25  12:12:47,324639	-5,000000E-1	2015-03-25  12:12:47,324639	-1,132486E-2
2015-03-25  12:12:47,324679	-5,000000E-1	2015-03-25  12:12:47,324679	1,720887E-3
2015-03-25  12:12:47,324719	-5,000000E-1	2015-03-25  12:12:47,324719	1,448947E-2
2015-03-25  12:12:47,324759	-5,000000E-1	2015-03-25  12:12:47,324759	2,651774E-2
2015-03-25  12:12:47,324799	-5,000000E-1	2015-03-25  12:12:47,324799	3,737655E-2
2015-03-25  12:12:47,324839	-5,000000E-1	2015-03-25  12:12:47,324839	4,668599E-2
2015-03-25  12:12:47,324879	-5,000000E-1	2015-03-25  12:12:47,324879	5,412850E-2
2015-03-25  12:12:47,324919	-5,000000E-1	2015-03-25  12:12:47,324919	5,945964E-2
2015-03-25  12:12:47,324959	-5,000000E-1	2015-03-25  12:12:47,324959	6,251585E-2
2015-03-25  12:12:47,324999	-5,000000E-1	2015-03-25  12:12:47,324999	6,321932E-2
2015-03-25  12:12:47,325039	-5,000000E-1	2015-03-25  12:12:47,325039	6,157947E-2
2015-03-25  12:12:47,325079	-5,000000E-1	2015-03-25  12:12:47,325079	5,769135E-2
2015-03-25  12:12:47,325119	-5,000000E-1	2015-03-25  12:12:47,325119	5,173089E-2
2015-03-25  12:12:47,325159	-5,000000E-1	2015-03-25  12:12:47,325159	4,394721E-2
2015-03-25  12:12:47,325199	-5,000000E-1	2015-03-25  12:12:47,325199	3,465243E-2
2015-03-25  12:12:47,325239	-5,000000E-1	2015-03-25  12:12:47,325239	2,420933E-2
2015-03-25  12:12:47,325279	-5,000000E-1	2015-03-25  12:12:47,325279	1,301728E-2
2015-03-25  12:12:47,325319	-5,000000E-1	2015-03-25  12:12:47,325319	1,497062E-3
2015-03-25  12:12:47,325359	-5,000000E-1	2015-03-25  12:12:47,325359	-9,924785E-3
2015-03-25  12:12:47,325399	-5,000000E-1	2015-03-25  12:12:47,325399	-2,083172E-2
2015-03-25  12:12:47,325439	-5,000000E-1	2015-03-25  12:12:47,325439	-3,083228E-2
2015-03-25  12:12:47,325479	-5,000000E-1	2015-03-25  12:12:47,325479	-3,957400E-2
2015-03-25  12:12:47,325519	-5,000000E-1	2015-03-25  12:12:47,325519	-4,675579E-2
2015-03-25  12:12:47,325559	-5,000000E-1	2015-03-25  12:12:47,325559	-5,213814E-2
2015-03-25  12:12:47,325599	-5,000000E-1	2015-03-25  12:12:47,325599	-5,555096E-2
2015-03-25  12:12:47,325639	-5,000000E-1	2015-03-25  12:12:47,325639	-5,689881E-2
2015-03-25  12:12:47,325679	-5,000000E-1	2015-03-25  12:12:47,325679	-5,616323E-2
2015-03-25  12:12:47,325719	-5,000000E-1	2015-03-25  12:12:47,325719	-5,340231E-2
2015-03-25  12:12:47,325759	-5,000000E-1	2015-03-25  12:12:47,325759	-4,874736E-2
2015-03-25  12:12:47,325799	-5,000000E-1	2015-03-25  12:12:47,325799	-4,239708E-2
2015-03-25  12:12:47,325839	-5,000000E-1	2015-03-25  12:12:47,325839	-3,460921E-2
2015-03-25  12:12:47,325879	-5,000000E-1	2015-03-25  12:12:47,325879	-2,569027E-2
2015-03-25  12:12:47,325919	-5,000000E-1	2015-03-25  12:12:47,325919	-1,598360E-2
2015-03-25  12:12:47,325959	-5,000000E-1	2015-03-25  12:12:47,325959	-5,856209E-3
2015-03-25  12:12:47,325999	-5,000000E-1	2015-03-25  12:12:47,325999	4,314966E-3
2015-03-25  12:12:47,326039	-5,000000E-1	2015-03-25  12:12:47,326039	1,415703E-2
2015-03-25  12:12:47,326079	-5,000000E-1	2015-03-25  12:12:47,326079	2,331470E-2
2015-03-25  12:12:47,326119	-5,000000E-1	2015-03-25  12:12:47,326119	3,146306E-2
2015-03-25  12:12:47,326159	-5,000000E-1	2015-03-25  12:12:47,326159	3,831900E-2
2015-03-25  12:12:47,326199	-5,000000E-1	2015-03-25  12:12:47,326199	4,365092E-2
2015-03-25  12:12:47,326239	-5,000000E-1	2015-03-25  12:12:47,326239	4,728647E-2
2015-03-25  12:12:47,326279	-5,000000E-1	2015-03-25  12:12:47,326279	4,911797E-2
2015-03-25  12:12:47,326319	-5,000000E-1	2015-03-25  12:12:47,326319	4,910537E-2
2015-03-25  12:12:47,326359	-5,000000E-1	2015-03-25  12:12:47,326359	4,727670E-2
2015-03-25  12:12:47,326399	-5,000000E-1	2015-03-25  12:12:47,326399	4,372604E-2
2015-03-25  12:12:47,326439	-5,000000E-1	2015-03-25  12:12:47,326439	3,860908E-2
2015-03-25  12:12:47,326479	-5,000000E-1	2015-03-25  12:12:47,326479	3,213653E-2
2015-03-25  12:12:47,326519	-5,000000E-1	2015-03-25  12:12:47,326519	2,456552E-2
2015-03-25  12:12:47,326559	-5,000000E-1	2015-03-25  12:12:47,326559	1,618958E-2
2015-03-25  12:12:47,326599	-5,000000E-1	2015-03-25  12:12:47,326599	7,327266E-3
2015-03-25  12:12:47,326639	-5,000000E-1	2015-03-25  12:12:47,326639	-1,689795E-3
2015-03-25  12:12:47,326679	-5,000000E-1	2015-03-25  12:12:47,326679	-1,052929E-2
2015-03-25  12:12:47,326719	-5,000000E-1	2015-03-25  12:12:47,326719	-1,887036E-2
2015-03-25  12:12:47,326759	-5,000000E-1	2015-03-25  12:12:47,326759	-2,641519E-2
2015-03-25  12:12:47,326799	-5,000000E-1	2015-03-25  12:12:47,326799	-3,289958E-2
2015-03-25  12:12:47,326839	-5,000000E-1	2015-03-25  12:12:47,326839	-3,810205E-2
2015-03-25  12:12:47,326879	-5,000000E-1	2015-03-25  12:12:47,326879	-4,185139E-2
2015-03-25  12:12:47,326919	-5,000000E-1	2015-03-25  12:12:47,326919	-4,403209E-2
2015-03-25  12:12:47,326959	-5,000000E-1	2015-03-25  12:12:47,326959	-4,458781E-2
2015-03-25  12:12:47,326999	-5,000000E-1	2015-03-25  12:12:47,326999	-4,352251E-2
2015-03-25  12:12:47,327039	-5,000000E-1	2015-03-25  12:12:47,327039	-4,089941E-2
2015-03-25  12:12:47,327079	-5,000000E-1	2015-03-25  12:12:47,327079	-3,683780E-2
